listing_id,day,opening_hours,closing_hours
c7015213-b6d1-45a6-bc74-a9e54d33db35,Monday,09:00am,05:00pm
c7015213-b6d1-45a6-bc74-a9e54d33db35,Tuesday,09:00am,05:00pm
c7015213-b6d1-45a6-bc74-a9e54d33db35,Wednesday,09:00am,05:00pm
c7015213-b6d1-45a6-bc74-a9e54d33db35,Thursday,09:00am,05:00pm
c7015213-b6d1-45a6-bc74-a9e54d33db35,Friday,09:00am,05:00pm
91153938-9a3e-42d2-9c91-3d76e827113b,Monday,09:00am,05:00pm
91153938-9a3e-42d2-9c91-3d76e827113b,Tuesday,09:00am,05:00pm
91153938-9a3e-42d2-9c91-3d76e827113b,Wednesday,09:00am,05:00pm
91153938-9a3e-42d2-9c91-3d76e827113b,Thursday,09:00am,05:00pm
91153938-9a3e-42d2-9c91-3d76e827113b,Friday,09:00am,05:00pm
13b67cb1-f1cf-4e0c-be85-643e083ca9c6,Monday,09:00am,05:00pm
13b67cb1-f1cf-4e0c-be85-643e083ca9c6,Tuesday,09:00am,05:00pm
13b67cb1-f1cf-4e0c-be85-643e083ca9c6,Wednesday,09:00am,05:00pm
13b67cb1-f1cf-4e0c-be85-643e083ca9c6,Thursday,09:00am,05:00pm
13b67cb1-f1cf-4e0c-be85-643e083ca9c6,Friday,09:00am,05:00pm
a0cb080c-1bd9-46c6-80b3-f2333aa3724e,Monday,09:00am,05:00pm
a0cb080c-1bd9-46c6-80b3-f2333aa3724e,Tuesday,09:00am,05:00pm
a0cb080c-1bd9-46c6-80b3-f2333aa3724e,Wednesday,09:00am,05:00pm
a0cb080c-1bd9-46c6-80b3-f2333aa3724e,Thursday,09:00am,05:00pm
a0cb080c-1bd9-46c6-80b3-f2333aa3724e,Friday,09:00am,05:00pm
32eb5f00-40fd-4d8f-a99c-5d1436f97a60,Monday,09:00am,05:00pm
32eb5f00-40fd-4d8f-a99c-5d1436f97a60,Tuesday,09:00am,05:00pm
32eb5f00-40fd-4d8f-a99c-5d1436f97a60,Wednesday,09:00am,05:00pm
32eb5f00-40fd-4d8f-a99c-5d1436f97a60,Thursday,09:00am,05:00pm
32eb5f00-40fd-4d8f-a99c-5d1436f97a60,Friday,09:00am,05:00pm
177da735-5189-4467-8315-ac1f91f20180,Tuesday,10:00am,07:00pm
177da735-5189-4467-8315-ac1f91f20180,Wednesday,10:00am,07:00pm
177da735-5189-4467-8315-ac1f91f20180,Thursday,10:00am,07:00pm
177da735-5189-4467-8315-ac1f91f20180,Friday,09:00am,05:00pm
177da735-5189-4467-8315-ac1f91f20180,Saturday,09:00am,01:00pm
b677ce96-89fd-47b1-8388-8f59c8c51011,Monday,09:00am,05:00pm
b677ce96-89fd-47b1-8388-8f59c8c51011,Tuesday,09:00am,05:00pm
b677ce96-89fd-47b1-8388-8f59c8c51011,Wednesday,09:00am,05:00pm
b677ce96-89fd-47b1-8388-8f59c8c51011,Thursday,09:00am,05:00pm
b677ce96-89fd-47b1-8388-8f59c8c51011,Friday,09:00am,05:00pm
e9919224-46cc-483e-aa82-325ced1f74e1,Monday,09:00am,05:00pm
e9919224-46cc-483e-aa82-325ced1f74e1,Tuesday,10:00am,07:00pm
e9919224-46cc-483e-aa82-325ced1f74e1,Thursday,10:00am,07:00pm
e9919224-46cc-483e-aa82-325ced1f74e1,Friday,09:00am,05:00pm
e9919224-46cc-483e-aa82-325ced1f74e1,Saturday,09:00am,01:00pm
da5a5a39-c878-4fcc-a583-bb3ab932b3e6,Monday,08:00am,05:00pm
da5a5a39-c878-4fcc-a583-bb3ab932b3e6,Tuesday,08:00am,05:00pm
da5a5a39-c878-4fcc-a583-bb3ab932b3e6,Wednesday,08:00am,05:00pm
da5a5a39-c878-4fcc-a583-bb3ab932b3e6,Thursday,08:00am,05:00pm
da5a5a39-c878-4fcc-a583-bb3ab932b3e6,Friday,08:00am,05:00pm
83c2b3c8-4db6-40f1-a856-4ba85ff7c96d,Tuesday,09:00am,08:00pm
83c2b3c8-4db6-40f1-a856-4ba85ff7c96d,Wednesday,09:00am,06:00pm
83c2b3c8-4db6-40f1-a856-4ba85ff7c96d,Thursday,09:00am,08:00pm
83c2b3c8-4db6-40f1-a856-4ba85ff7c96d,Friday,09:00am,06:00pm
83c2b3c8-4db6-40f1-a856-4ba85ff7c96d,Saturday,08:00am,02:00pm
5d97084a-d4cf-45f6-9aa3-00cbff022984,Tuesday,08:00am,05:00pm
5d97084a-d4cf-45f6-9aa3-00cbff022984,Wednesday,09:00am,05:00pm
5d97084a-d4cf-45f6-9aa3-00cbff022984,Thursday,07:00am,06:00pm
5d97084a-d4cf-45f6-9aa3-00cbff022984,Friday,08:00am,05:00pm
5d97084a-d4cf-45f6-9aa3-00cbff022984,Saturday,07:00am,12:00pm
5d20f998-8be1-4ce4-abda-0a001d47e701,Monday,09:00am,05:00pm
5d20f998-8be1-4ce4-abda-0a001d47e701,Tuesday,09:00am,05:00pm
5d20f998-8be1-4ce4-abda-0a001d47e701,Wednesday,09:00am,05:00pm
5d20f998-8be1-4ce4-abda-0a001d47e701,Thursday,09:00am,05:00pm
5d20f998-8be1-4ce4-abda-0a001d47e701,Friday,09:00am,05:00pm
878166a6-e124-4b5e-b8e7-2ab2247ee327,Monday,09:00am,05:00pm
878166a6-e124-4b5e-b8e7-2ab2247ee327,Tuesday,09:00am,05:00pm
878166a6-e124-4b5e-b8e7-2ab2247ee327,Wednesday,09:00am,05:00pm
878166a6-e124-4b5e-b8e7-2ab2247ee327,Thursday,09:00am,05:00pm
878166a6-e124-4b5e-b8e7-2ab2247ee327,Friday,09:00am,05:00pm
80e34284-8868-47dc-bf40-03679e7a9854,Monday,09:00am,05:00pm
80e34284-8868-47dc-bf40-03679e7a9854,Tuesday,09:00am,05:00pm
80e34284-8868-47dc-bf40-03679e7a9854,Wednesday,09:00am,05:00pm
80e34284-8868-47dc-bf40-03679e7a9854,Thursday,09:00am,05:00pm
80e34284-8868-47dc-bf40-03679e7a9854,Friday,09:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Monday,08:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Tuesday,08:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Wednesday,08:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Thursday,08:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Friday,08:00am,05:00pm
5ec0346a-2a76-41db-a06d-7e087d491b3b,Saturday,08:00am,12:00pm
f9fd7917-1091-4535-b834-37ebd78aff33,Monday,08:00am,05:00pm
f9fd7917-1091-4535-b834-37ebd78aff33,Tuesday,08:00am,05:00pm
f9fd7917-1091-4535-b834-37ebd78aff33,Wednesday,08:00am,05:00pm
f9fd7917-1091-4535-b834-37ebd78aff33,Thursday,08:00am,05:00pm
f9fd7917-1091-4535-b834-37ebd78aff33,Friday,08:00am,05:00pm
f73c907e-5be2-41ed-93ca-a633e23d8eb1,Monday,09:00am,05:00pm
f73c907e-5be2-41ed-93ca-a633e23d8eb1,Tuesday,09:00am,05:00pm
f73c907e-5be2-41ed-93ca-a633e23d8eb1,Wednesday,09:00am,05:00pm
f73c907e-5be2-41ed-93ca-a633e23d8eb1,Thursday,09:00am,05:00pm
f73c907e-5be2-41ed-93ca-a633e23d8eb1,Friday,09:00am,05:00pm
553cd502-9318-4286-a0d6-81c095d3ff10,Monday,09:30am,05:30pm
553cd502-9318-4286-a0d6-81c095d3ff10,Tuesday,09:30am,05:30pm
553cd502-9318-4286-a0d6-81c095d3ff10,Wednesday,09:30am,05:30pm
553cd502-9318-4286-a0d6-81c095d3ff10,Thursday,09:30am,05:30pm
553cd502-9318-4286-a0d6-81c095d3ff10,Friday,09:30am,05:30pm
553cd502-9318-4286-a0d6-81c095d3ff10,Saturday,09:30am,05:30pm
5f7f562b-ffa6-48a6-91f7-f659eebb7686,Tuesday,11:00am,07:00pm
5f7f562b-ffa6-48a6-91f7-f659eebb7686,Wednesday,11:00am,07:00pm
5f7f562b-ffa6-48a6-91f7-f659eebb7686,Thursday,09:00am,05:00pm
5f7f562b-ffa6-48a6-91f7-f659eebb7686,Friday,09:00am,05:00pm
5f7f562b-ffa6-48a6-91f7-f659eebb7686,Saturday,08:00am,04:00pm
2f2b9809-1f8c-4617-b8b6-6c3589ce7543,Tuesday,11:00am,07:00pm
2f2b9809-1f8c-4617-b8b6-6c3589ce7543,Wednesday,11:00am,07:00pm
2f2b9809-1f8c-4617-b8b6-6c3589ce7543,Thursday,09:00am,05:00pm
2f2b9809-1f8c-4617-b8b6-6c3589ce7543,Friday,09:00am,05:00pm
2f2b9809-1f8c-4617-b8b6-6c3589ce7543,Saturday,08:00am,04:00pm
e576e74e-f6c5-4596-a6ba-3afddcf47415,Tuesday,11:00am,07:00pm
e576e74e-f6c5-4596-a6ba-3afddcf47415,Wednesday,11:00am,07:00pm
e576e74e-f6c5-4596-a6ba-3afddcf47415,Thursday,09:00am,05:00pm
e576e74e-f6c5-4596-a6ba-3afddcf47415,Friday,09:00am,05:00pm
e576e74e-f6c5-4596-a6ba-3afddcf47415,Saturday,08:00am,04:00pm
02e58c3f-5d8b-4310-9e40-06c562c9cf9c,Tuesday,11:00am,07:00pm
02e58c3f-5d8b-4310-9e40-06c562c9cf9c,Wednesday,11:00am,07:00pm
02e58c3f-5d8b-4310-9e40-06c562c9cf9c,Thursday,09:00am,05:00pm
02e58c3f-5d8b-4310-9e40-06c562c9cf9c,Friday,09:00am,05:00pm
02e58c3f-5d8b-4310-9e40-06c562c9cf9c,Saturday,08:00am,04:00pm
f0a672cd-d6e1-4798-a286-95e11f012aad,Tuesday,11:00am,07:00pm
f0a672cd-d6e1-4798-a286-95e11f012aad,Wednesday,11:00am,07:00pm
f0a672cd-d6e1-4798-a286-95e11f012aad,Thursday,09:00am,05:00pm
f0a672cd-d6e1-4798-a286-95e11f012aad,Friday,09:00am,05:00pm
f0a672cd-d6e1-4798-a286-95e11f012aad,Saturday,08:00am,04:00pm
7efd9ee5-aee4-4624-b2d0-61fa9fc8dbcc,Tuesday,11:00am,07:00pm
7efd9ee5-aee4-4624-b2d0-61fa9fc8dbcc,Wednesday,11:00am,07:00pm
7efd9ee5-aee4-4624-b2d0-61fa9fc8dbcc,Thursday,09:00am,05:00pm
7efd9ee5-aee4-4624-b2d0-61fa9fc8dbcc,Friday,09:00am,05:00pm
7efd9ee5-aee4-4624-b2d0-61fa9fc8dbcc,Saturday,08:00am,04:00pm
17343a2c-d090-4420-957b-2d9864a6c55c,Tuesday,11:00am,07:00pm
17343a2c-d090-4420-957b-2d9864a6c55c,Wednesday,11:00am,07:00pm
17343a2c-d090-4420-957b-2d9864a6c55c,Thursday,09:00am,05:00pm
17343a2c-d090-4420-957b-2d9864a6c55c,Friday,09:00am,05:00pm
17343a2c-d090-4420-957b-2d9864a6c55c,Saturday,08:00am,04:00pm
d407a235-f21d-41c8-8a52-abe23ab23a74,Tuesday,11:00am,07:00pm
d407a235-f21d-41c8-8a52-abe23ab23a74,Wednesday,11:00am,07:00pm
d407a235-f21d-41c8-8a52-abe23ab23a74,Thursday,09:00am,05:00pm
d407a235-f21d-41c8-8a52-abe23ab23a74,Friday,09:00am,05:00pm
d407a235-f21d-41c8-8a52-abe23ab23a74,Saturday,08:00am,04:00pm
fef4edb0-d189-49f3-a2cc-997f2913f308,Tuesday,11:00am,07:00pm
fef4edb0-d189-49f3-a2cc-997f2913f308,Wednesday,11:00am,07:00pm
fef4edb0-d189-49f3-a2cc-997f2913f308,Thursday,09:00am,05:00pm
fef4edb0-d189-49f3-a2cc-997f2913f308,Friday,09:00am,05:00pm
fef4edb0-d189-49f3-a2cc-997f2913f308,Saturday,08:00am,04:00pm
83cb2f2f-baca-4915-8541-449c3300b0a1,Tuesday,11:00am,07:00pm
83cb2f2f-baca-4915-8541-449c3300b0a1,Wednesday,11:00am,07:00pm
83cb2f2f-baca-4915-8541-449c3300b0a1,Thursday,09:00am,05:00pm
83cb2f2f-baca-4915-8541-449c3300b0a1,Friday,09:00am,05:00pm
83cb2f2f-baca-4915-8541-449c3300b0a1,Saturday,08:00am,04:00pm
a750a48e-f1b5-4f46-b4e6-ae903cc2edee,Tuesday,09:30am,05:30pm
a750a48e-f1b5-4f46-b4e6-ae903cc2edee,Wednesday,11:00am,06:30pm
a750a48e-f1b5-4f46-b4e6-ae903cc2edee,Thursday,11:00am,06:30pm
a750a48e-f1b5-4f46-b4e6-ae903cc2edee,Friday,09:00am,05:00pm
a750a48e-f1b5-4f46-b4e6-ae903cc2edee,Saturday,08:30am,04:30pm
dbe94a92-c9c1-47d4-8a51-ff20df341059,Tuesday,09:00am,05:00pm
dbe94a92-c9c1-47d4-8a51-ff20df341059,Wednesday,11:00am,07:00pm
dbe94a92-c9c1-47d4-8a51-ff20df341059,Thursday,11:00am,07:00pm
dbe94a92-c9c1-47d4-8a51-ff20df341059,Friday,09:00am,05:00pm
dbe94a92-c9c1-47d4-8a51-ff20df341059,Saturday,08:00am,03:00pm
28de6327-32e5-4c58-9752-42b20b71d0bd,Tuesday,11:00am,07:00pm
28de6327-32e5-4c58-9752-42b20b71d0bd,Wednesday,11:00am,07:00pm
28de6327-32e5-4c58-9752-42b20b71d0bd,Thursday,09:00am,05:00pm
28de6327-32e5-4c58-9752-42b20b71d0bd,Friday,09:00am,05:00pm
28de6327-32e5-4c58-9752-42b20b71d0bd,Saturday,08:00am,04:00pm
62088ae9-5810-4ea3-a869-70c5754e8bdf,Tuesday,11:00am,07:00pm
62088ae9-5810-4ea3-a869-70c5754e8bdf,Wednesday,11:00am,07:00pm
62088ae9-5810-4ea3-a869-70c5754e8bdf,Thursday,09:00am,05:00pm
62088ae9-5810-4ea3-a869-70c5754e8bdf,Friday,09:00am,05:00pm
62088ae9-5810-4ea3-a869-70c5754e8bdf,Saturday,08:00am,04:00pm
a911e06c-0ae6-4f7f-b533-8257579ca8c6,Tuesday,11:00am,07:00pm
a911e06c-0ae6-4f7f-b533-8257579ca8c6,Wednesday,11:00am,07:00pm
a911e06c-0ae6-4f7f-b533-8257579ca8c6,Thursday,09:00am,05:00pm
a911e06c-0ae6-4f7f-b533-8257579ca8c6,Friday,09:00am,05:00pm
a911e06c-0ae6-4f7f-b533-8257579ca8c6,Saturday,08:00am,04:00pm
092ccdcf-807a-4be4-8052-caa74c2a32cc,Tuesday,11:00am,07:00pm
092ccdcf-807a-4be4-8052-caa74c2a32cc,Wednesday,11:00am,07:00pm
092ccdcf-807a-4be4-8052-caa74c2a32cc,Thursday,09:00am,05:00pm
092ccdcf-807a-4be4-8052-caa74c2a32cc,Friday,09:00am,05:00pm
092ccdcf-807a-4be4-8052-caa74c2a32cc,Saturday,08:00am,04:00pm
cea777b5-68f1-446a-8ac1-8bf8b12e3bd8,Tuesday,11:00am,07:00pm
cea777b5-68f1-446a-8ac1-8bf8b12e3bd8,Wednesday,11:00am,07:00pm
cea777b5-68f1-446a-8ac1-8bf8b12e3bd8,Thursday,09:00am,05:00pm
cea777b5-68f1-446a-8ac1-8bf8b12e3bd8,Friday,09:00am,05:00pm
cea777b5-68f1-446a-8ac1-8bf8b12e3bd8,Saturday,08:00am,04:00pm
a25b49c4-7c90-429c-bfc5-07e59f5d4ebe,Tuesday,11:00am,07:00pm
a25b49c4-7c90-429c-bfc5-07e59f5d4ebe,Wednesday,11:00am,07:00pm
a25b49c4-7c90-429c-bfc5-07e59f5d4ebe,Thursday,09:00am,05:00pm
a25b49c4-7c90-429c-bfc5-07e59f5d4ebe,Friday,09:00am,05:00pm
a25b49c4-7c90-429c-bfc5-07e59f5d4ebe,Saturday,08:00am,04:00pm
6abfc62e-ae06-4263-b2d1-78a765b28a8e,Tuesday,11:00am,07:00pm
6abfc62e-ae06-4263-b2d1-78a765b28a8e,Wednesday,11:00am,07:00pm
6abfc62e-ae06-4263-b2d1-78a765b28a8e,Thursday,09:00am,05:00pm
6abfc62e-ae06-4263-b2d1-78a765b28a8e,Friday,09:00am,05:00pm
6abfc62e-ae06-4263-b2d1-78a765b28a8e,Saturday,08:00am,04:00pm
49b19033-da74-4878-b242-730f4f88327e,Tuesday,11:00am,07:00pm
49b19033-da74-4878-b242-730f4f88327e,Wednesday,11:00am,07:00pm
49b19033-da74-4878-b242-730f4f88327e,Thursday,09:00am,05:00pm
49b19033-da74-4878-b242-730f4f88327e,Friday,09:00am,05:00pm
49b19033-da74-4878-b242-730f4f88327e,Saturday,08:00am,05:00pm
c803e720-f629-4c36-9d8f-88c6727b5414,Tuesday,10:30am,07:00pm
c803e720-f629-4c36-9d8f-88c6727b5414,Wednesday,10:30am,07:00pm
c803e720-f629-4c36-9d8f-88c6727b5414,Thursday,09:00am,03:00pm
c803e720-f629-4c36-9d8f-88c6727b5414,Friday,09:00am,05:30pm
c803e720-f629-4c36-9d8f-88c6727b5414,Saturday,08:00am,03:00pm
5791402e-51f6-4782-800c-a5a2c3ec30a6,Tuesday,11:00am,07:00pm
5791402e-51f6-4782-800c-a5a2c3ec30a6,Wednesday,11:00am,07:00pm
5791402e-51f6-4782-800c-a5a2c3ec30a6,Thursday,09:00am,05:00pm
5791402e-51f6-4782-800c-a5a2c3ec30a6,Friday,09:00am,05:00pm
5791402e-51f6-4782-800c-a5a2c3ec30a6,Saturday,08:00am,04:00pm
821d01c2-34db-46b1-ab98-d5211adba58b,Tuesday,11:00am,07:00pm
821d01c2-34db-46b1-ab98-d5211adba58b,Wednesday,11:00am,07:00pm
821d01c2-34db-46b1-ab98-d5211adba58b,Thursday,09:00am,05:00pm
821d01c2-34db-46b1-ab98-d5211adba58b,Friday,09:00am,05:00pm
821d01c2-34db-46b1-ab98-d5211adba58b,Saturday,08:00am,04:00pm
c45da097-dda8-4d74-becf-47c9b70ac9e9,Tuesday,11:00am,07:00pm
c45da097-dda8-4d74-becf-47c9b70ac9e9,Wednesday,11:00am,07:00pm
c45da097-dda8-4d74-becf-47c9b70ac9e9,Thursday,09:00am,05:00pm
c45da097-dda8-4d74-becf-47c9b70ac9e9,Friday,09:00am,05:00pm
c45da097-dda8-4d74-becf-47c9b70ac9e9,Saturday,08:00am,04:00pm
4df0b9ce-ec54-465d-8794-f41bddab59e4,Tuesday,11:00am,07:00pm
4df0b9ce-ec54-465d-8794-f41bddab59e4,Wednesday,11:00am,07:00pm
4df0b9ce-ec54-465d-8794-f41bddab59e4,Thursday,09:00am,05:00pm
4df0b9ce-ec54-465d-8794-f41bddab59e4,Friday,09:00am,05:00pm
4df0b9ce-ec54-465d-8794-f41bddab59e4,Saturday,08:00am,04:00pm
fa121b05-a8dd-4276-a988-ccacd677489a,Tuesday,11:00am,07:00pm
fa121b05-a8dd-4276-a988-ccacd677489a,Wednesday,11:00am,07:00pm
fa121b05-a8dd-4276-a988-ccacd677489a,Thursday,09:00am,05:00pm
fa121b05-a8dd-4276-a988-ccacd677489a,Friday,09:00am,05:00pm
fa121b05-a8dd-4276-a988-ccacd677489a,Saturday,08:00am,04:00pm
9ac47fb4-63a7-4230-bba8-75c8aa3e9738,Tuesday,11:00am,07:00pm
9ac47fb4-63a7-4230-bba8-75c8aa3e9738,Wednesday,11:00am,07:00pm
9ac47fb4-63a7-4230-bba8-75c8aa3e9738,Thursday,09:00am,05:00pm
9ac47fb4-63a7-4230-bba8-75c8aa3e9738,Friday,09:00am,05:00pm
9ac47fb4-63a7-4230-bba8-75c8aa3e9738,Saturday,08:00am,04:00pm
41514499-3eea-4eec-b782-b2c868a5aa86,Tuesday,11:00am,07:00pm
41514499-3eea-4eec-b782-b2c868a5aa86,Wednesday,11:00am,07:00pm
41514499-3eea-4eec-b782-b2c868a5aa86,Thursday,09:00am,05:00pm
41514499-3eea-4eec-b782-b2c868a5aa86,Friday,09:00am,05:00pm
41514499-3eea-4eec-b782-b2c868a5aa86,Saturday,08:00am,04:00pm
a77b6aad-876c-44bd-a36d-abab0e24bd7f,Tuesday,11:30am,06:30pm
a77b6aad-876c-44bd-a36d-abab0e24bd7f,Wednesday,11:30am,06:30pm
a77b6aad-876c-44bd-a36d-abab0e24bd7f,Thursday,09:30am,04:30pm
a77b6aad-876c-44bd-a36d-abab0e24bd7f,Friday,09:30am,04:30pm
a77b6aad-876c-44bd-a36d-abab0e24bd7f,Saturday,08:30am,03:30pm
3221e0c4-4e5b-446f-a780-9d8a7b77a3c0,Tuesday,11:00am,07:00pm
3221e0c4-4e5b-446f-a780-9d8a7b77a3c0,Wednesday,11:00am,07:00pm
3221e0c4-4e5b-446f-a780-9d8a7b77a3c0,Thursday,09:00am,05:00pm
3221e0c4-4e5b-446f-a780-9d8a7b77a3c0,Friday,09:00am,05:00pm
3221e0c4-4e5b-446f-a780-9d8a7b77a3c0,Saturday,08:00am,04:00pm
9726f53e-a1d2-410c-bad8-4cf6fe21f50d,Tuesday,11:00am,07:00pm
9726f53e-a1d2-410c-bad8-4cf6fe21f50d,Wednesday,11:00am,07:00pm
9726f53e-a1d2-410c-bad8-4cf6fe21f50d,Thursday,09:00am,05:00pm
9726f53e-a1d2-410c-bad8-4cf6fe21f50d,Friday,09:00am,05:00pm
9726f53e-a1d2-410c-bad8-4cf6fe21f50d,Saturday,08:00am,04:00pm
71018496-41f7-4a12-aed2-ac3dace127dd,Tuesday,12:00pm,07:00pm
71018496-41f7-4a12-aed2-ac3dace127dd,Wednesday,12:00pm,07:00pm
71018496-41f7-4a12-aed2-ac3dace127dd,Thursday,10:00am,05:00pm
71018496-41f7-4a12-aed2-ac3dace127dd,Friday,10:00am,05:00pm
71018496-41f7-4a12-aed2-ac3dace127dd,Saturday,08:00am,03:00pm
c9bd9a57-2434-45b1-9cde-0b5cc7073aeb,Tuesday,11:00am,07:00pm
c9bd9a57-2434-45b1-9cde-0b5cc7073aeb,Wednesday,11:00am,07:00pm
c9bd9a57-2434-45b1-9cde-0b5cc7073aeb,Thursday,09:00am,05:00pm
c9bd9a57-2434-45b1-9cde-0b5cc7073aeb,Friday,09:00am,05:00pm
c9bd9a57-2434-45b1-9cde-0b5cc7073aeb,Saturday,08:00am,03:00pm
79852d19-9470-4c32-906c-8622f4f6593f,Tuesday,11:00am,07:00pm
79852d19-9470-4c32-906c-8622f4f6593f,Wednesday,11:00am,07:00pm
79852d19-9470-4c32-906c-8622f4f6593f,Thursday,09:00am,05:00pm
79852d19-9470-4c32-906c-8622f4f6593f,Friday,09:00am,05:00pm
79852d19-9470-4c32-906c-8622f4f6593f,Saturday,08:00am,04:00pm
f9b14e9f-0aad-46a8-bca4-f50c64cd8cab,Tuesday,10:00am,06:30pm
f9b14e9f-0aad-46a8-bca4-f50c64cd8cab,Wednesday,10:00am,06:30pm
f9b14e9f-0aad-46a8-bca4-f50c64cd8cab,Thursday,09:00am,05:00pm
f9b14e9f-0aad-46a8-bca4-f50c64cd8cab,Friday,09:00am,05:00pm
f9b14e9f-0aad-46a8-bca4-f50c64cd8cab,Saturday,08:00am,04:00pm
03357c94-bd4e-46e8-ba07-b0617f7b2967,Tuesday,11:00am,07:00pm
03357c94-bd4e-46e8-ba07-b0617f7b2967,Wednesday,11:00am,07:00pm
03357c94-bd4e-46e8-ba07-b0617f7b2967,Thursday,09:00am,05:00pm
03357c94-bd4e-46e8-ba07-b0617f7b2967,Friday,09:00am,05:00pm
03357c94-bd4e-46e8-ba07-b0617f7b2967,Saturday,08:00am,04:00pm
528868e0-7f98-4280-a629-168fba055c99,Tuesday,11:00am,06:00pm
528868e0-7f98-4280-a629-168fba055c99,Wednesday,11:00am,06:00pm
528868e0-7f98-4280-a629-168fba055c99,Thursday,09:00am,04:00pm
528868e0-7f98-4280-a629-168fba055c99,Friday,09:00am,04:00pm
528868e0-7f98-4280-a629-168fba055c99,Saturday,08:00am,03:00pm
0cfbdb72-a073-4cf5-88a7-83610c965657,Tuesday,11:00am,07:00pm
0cfbdb72-a073-4cf5-88a7-83610c965657,Wednesday,11:00am,07:00pm
0cfbdb72-a073-4cf5-88a7-83610c965657,Thursday,09:00am,05:00pm
0cfbdb72-a073-4cf5-88a7-83610c965657,Friday,09:00am,05:00pm
0cfbdb72-a073-4cf5-88a7-83610c965657,Saturday,08:00am,04:00pm
7922c0c5-c34b-4b05-8764-6d730840d20c,Tuesday,11:00am,07:00pm
7922c0c5-c34b-4b05-8764-6d730840d20c,Wednesday,11:00am,07:00pm
7922c0c5-c34b-4b05-8764-6d730840d20c,Thursday,09:00am,05:00pm
7922c0c5-c34b-4b05-8764-6d730840d20c,Friday,09:00am,05:00pm
7922c0c5-c34b-4b05-8764-6d730840d20c,Saturday,08:00am,04:00pm
4adceae0-e8af-4382-9107-b1cf4d5cfffc,Tuesday,12:00pm,07:30pm
4adceae0-e8af-4382-9107-b1cf4d5cfffc,Wednesday,12:00pm,07:30pm
4adceae0-e8af-4382-9107-b1cf4d5cfffc,Thursday,09:00am,05:00pm
4adceae0-e8af-4382-9107-b1cf4d5cfffc,Friday,09:00am,05:00pm
4adceae0-e8af-4382-9107-b1cf4d5cfffc,Saturday,08:00am,04:00pm
26f33d8d-b333-4b6f-9c48-add03a82432a,Monday,09:00am,04:00pm
26f33d8d-b333-4b6f-9c48-add03a82432a,Tuesday,09:00am,04:00pm
26f33d8d-b333-4b6f-9c48-add03a82432a,Wednesday,09:00am,04:00pm
26f33d8d-b333-4b6f-9c48-add03a82432a,Thursday,09:00am,04:00pm
26f33d8d-b333-4b6f-9c48-add03a82432a,Friday,09:00am,04:00pm
f25c0ef9-ba77-4d60-9bb9-52a4e9014603,Monday,10:00am,05:00pm
f25c0ef9-ba77-4d60-9bb9-52a4e9014603,Tuesday,12:00pm,08:00pm
f25c0ef9-ba77-4d60-9bb9-52a4e9014603,Thursday,10:00am,05:00pm
f25c0ef9-ba77-4d60-9bb9-52a4e9014603,Friday,10:00am,05:00pm
600bb0f3-8b59-4c2d-9cdd-efd4818340a8,Monday,09:00am,05:00pm
600bb0f3-8b59-4c2d-9cdd-efd4818340a8,Tuesday,09:00am,05:00pm
600bb0f3-8b59-4c2d-9cdd-efd4818340a8,Wednesday,09:00am,05:00pm
600bb0f3-8b59-4c2d-9cdd-efd4818340a8,Thursday,09:00am,05:00pm
600bb0f3-8b59-4c2d-9cdd-efd4818340a8,Friday,09:00am,05:00pm
f786e521-0aed-4b27-a9cc-976565a589bb,Monday,09:00am,05:00pm
f786e521-0aed-4b27-a9cc-976565a589bb,Tuesday,09:00am,05:00pm
f786e521-0aed-4b27-a9cc-976565a589bb,Wednesday,09:00am,05:00pm
f786e521-0aed-4b27-a9cc-976565a589bb,Thursday,09:00am,05:00pm
f786e521-0aed-4b27-a9cc-976565a589bb,Friday,09:00am,05:00pm
1ab21be9-8cf4-4621-b033-ec9101a83acd,Monday,09:00am,05:00pm
1ab21be9-8cf4-4621-b033-ec9101a83acd,Tuesday,09:00am,05:00pm
1ab21be9-8cf4-4621-b033-ec9101a83acd,Wednesday,09:00am,05:00pm
1ab21be9-8cf4-4621-b033-ec9101a83acd,Thursday,09:00am,05:00pm
1ab21be9-8cf4-4621-b033-ec9101a83acd,Friday,09:00am,05:00pm
009a944b-28f5-44d4-afc6-13b0090cb528,Monday,09:00am,05:00pm
009a944b-28f5-44d4-afc6-13b0090cb528,Tuesday,09:00am,05:00pm
009a944b-28f5-44d4-afc6-13b0090cb528,Wednesday,09:00am,05:00pm
009a944b-28f5-44d4-afc6-13b0090cb528,Thursday,09:00am,05:00pm
009a944b-28f5-44d4-afc6-13b0090cb528,Friday,09:00am,05:00pm
b86e3f44-f573-47d5-af4b-f9e676d90788,Monday,09:00am,05:00pm
b86e3f44-f573-47d5-af4b-f9e676d90788,Tuesday,09:00am,05:00pm
b86e3f44-f573-47d5-af4b-f9e676d90788,Wednesday,09:00am,05:00pm
